==============================================================
   BASE PAPER PARAMETER AMORTIZATION - SIMULATION METRICS    
   Kumari et al. | n=512 | N=3 | LDPC 102x204 | AEAD         
==============================================================
Timestamp(us)	MoteID	Message
19538440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19538440	1	[INFO: IPv6      ] Receiving UDP packet
19538440	1	[INFO: Sender    ] Received message type 0x05
19538440	1	[INFO: Sender    ] Received ACK for fragment 45
19538440	1	[INFO: Sender    ] ACK received for fragment 45
19538440	1	[INFO: Sender    ] Sending Fragment 47/162 (64 bytes)...
19538440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19538440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19538440	1	[INFO: IPv6 Route] No route found
19538440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19538440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19552680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19552680	2	[INFO: IPv6      ] Receiving UDP packet
19552680	2	[INFO: Gateway   ] Received message type 0x04
19552680	2	[INFO: Gateway   ] Received Fragment 47/162 (64 bytes)
19552680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19575440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19575440	1	[INFO: IPv6      ] Receiving UDP packet
19575440	1	[INFO: Sender    ] Received message type 0x05
19575440	1	[INFO: Sender    ] Received ACK for fragment 46
19575440	1	[INFO: Sender    ] ACK received for fragment 46
19575440	1	[INFO: Sender    ] Sending Fragment 48/162 (64 bytes)...
19575440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19575440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19575440	1	[INFO: IPv6 Route] No route found
19575440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19575440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19607680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19607680	2	[INFO: IPv6      ] Receiving UDP packet
19607680	2	[INFO: Gateway   ] Received message type 0x04
19607680	2	[INFO: Gateway   ] Received Fragment 48/162 (64 bytes)
19607680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19613120	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19613120	1	[INFO: IPv6      ] Receiving UDP packet
19613120	1	[INFO: Sender    ] Received message type 0x05
19613120	1	[INFO: Sender    ] Received ACK for fragment 47
19613120	1	[INFO: Sender    ] ACK received for fragment 47
19613120	1	[INFO: Sender    ] Sending Fragment 49/162 (64 bytes)...
19613120	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19613120	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19613120	1	[INFO: IPv6 Route] No route found
19613120	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19613120	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19657680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19657680	2	[INFO: IPv6      ] Receiving UDP packet
19657680	2	[INFO: Gateway   ] Received message type 0x04
19657680	2	[INFO: Gateway   ] Received Fragment 49/162 (64 bytes)
19657680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19691440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19691440	1	[INFO: IPv6      ] Receiving UDP packet
19691440	1	[INFO: Sender    ] Received message type 0x05
19691440	1	[INFO: Sender    ] Received ACK for fragment 48
19691440	1	[INFO: Sender    ] ACK received for fragment 48
19691440	1	[INFO: Sender    ] Sending Fragment 50/162 (64 bytes)...
19691440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19691440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19691440	1	[INFO: IPv6 Route] No route found
19691440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19691440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19722680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19722680	2	[INFO: IPv6      ] Receiving UDP packet
19722680	2	[INFO: Gateway   ] Received message type 0x04
19722680	2	[INFO: Gateway   ] Received Fragment 50/162 (64 bytes)
19722680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19763440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19763440	1	[INFO: IPv6      ] Receiving UDP packet
19763440	1	[INFO: Sender    ] Received message type 0x05
19763440	1	[INFO: Sender    ] Received ACK for fragment 49
19763440	1	[INFO: Sender    ] ACK received for fragment 49
19763440	1	[INFO: Sender    ] Sending Fragment 51/162 (64 bytes)...
19763440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19763440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19763440	1	[INFO: IPv6 Route] No route found
19763440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19763440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19807680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19807680	2	[INFO: IPv6      ] Receiving UDP packet
19807680	2	[INFO: Gateway   ] Received message type 0x04
19807680	2	[INFO: Gateway   ] Received Fragment 51/162 (64 bytes)
19807680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19851440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19851440	1	[INFO: IPv6      ] Receiving UDP packet
19851440	1	[INFO: Sender    ] Received message type 0x05
19851440	1	[INFO: Sender    ] Received ACK for fragment 50
19851440	1	[INFO: Sender    ] ACK received for fragment 50
19851440	1	[INFO: Sender    ] Sending Fragment 52/162 (64 bytes)...
19851440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19851440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19851440	1	[INFO: IPv6 Route] No route found
19851440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19851440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19893680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19893680	2	[INFO: IPv6      ] Receiving UDP packet
19893680	2	[INFO: Gateway   ] Received message type 0x04
19893680	2	[INFO: Gateway   ] Received Fragment 52/162 (64 bytes)
19893680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19924440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19924440	1	[INFO: IPv6      ] Receiving UDP packet
19924440	1	[INFO: Sender    ] Received message type 0x05
19924440	1	[INFO: Sender    ] Received ACK for fragment 51
19924440	1	[INFO: Sender    ] ACK received for fragment 51
19924440	1	[INFO: Sender    ] Sending Fragment 53/162 (64 bytes)...
19924440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19924440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19924440	1	[INFO: IPv6 Route] No route found
19924440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19924440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19941680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19941680	2	[INFO: IPv6      ] Receiving UDP packet
19941680	2	[INFO: Gateway   ] Received message type 0x04
19941680	2	[INFO: Gateway   ] Received Fragment 53/162 (64 bytes)
19941680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19964440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19964440	1	[INFO: IPv6      ] Receiving UDP packet
19964440	1	[INFO: Sender    ] Received message type 0x05
19964440	1	[INFO: Sender    ] Received ACK for fragment 52
19964440	1	[INFO: Sender    ] ACK received for fragment 52
19964440	1	[INFO: Sender    ] Sending Fragment 54/162 (64 bytes)...
19964440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19964440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19964440	1	[INFO: IPv6 Route] No route found
19964440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19964440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
19973680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
19973680	2	[INFO: IPv6      ] Receiving UDP packet
19973680	2	[INFO: Gateway   ] Received message type 0x04
19973680	2	[INFO: Gateway   ] Received Fragment 54/162 (64 bytes)
19973680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
19988440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
19988440	1	[INFO: IPv6      ] Receiving UDP packet
19988440	1	[INFO: Sender    ] Received message type 0x05
19988440	1	[INFO: Sender    ] Received ACK for fragment 53
19988440	1	[INFO: Sender    ] ACK received for fragment 53
19988440	1	[INFO: Sender    ] Sending Fragment 55/162 (64 bytes)...
19988440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
19988440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
19988440	1	[INFO: IPv6 Route] No route found
19988440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
19988440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20026680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20026680	2	[INFO: IPv6      ] Receiving UDP packet
20026680	2	[INFO: Gateway   ] Received message type 0x04
20026680	2	[INFO: Gateway   ] Received Fragment 55/162 (64 bytes)
20026680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20034440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20034440	1	[INFO: IPv6      ] Receiving UDP packet
20034440	1	[INFO: Sender    ] Received message type 0x05
20034440	1	[INFO: Sender    ] Received ACK for fragment 54
20034440	1	[INFO: Sender    ] ACK received for fragment 54
20034440	1	[INFO: Sender    ] Sending Fragment 56/162 (64 bytes)...
20034440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20034440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20034440	1	[INFO: IPv6 Route] No route found
20034440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20034440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20072680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20072680	2	[INFO: IPv6      ] Receiving UDP packet
20072680	2	[INFO: Gateway   ] Received message type 0x04
20072680	2	[INFO: Gateway   ] Received Fragment 56/162 (64 bytes)
20072680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20082440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20082440	1	[INFO: IPv6      ] Receiving UDP packet
20082440	1	[INFO: Sender    ] Received message type 0x05
20082440	1	[INFO: Sender    ] Received ACK for fragment 55
20082440	1	[INFO: Sender    ] ACK received for fragment 55
20082440	1	[INFO: Sender    ] Sending Fragment 57/162 (64 bytes)...
20082440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20082440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20082440	1	[INFO: IPv6 Route] No route found
20082440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20082440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20091680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20091680	2	[INFO: IPv6      ] Receiving UDP packet
20091680	2	[INFO: Gateway   ] Received message type 0x04
20091680	2	[INFO: Gateway   ] Received Fragment 57/162 (64 bytes)
20091680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20119440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20119440	1	[INFO: IPv6      ] Receiving UDP packet
20119440	1	[INFO: Sender    ] Received message type 0x05
20119440	1	[INFO: Sender    ] Received ACK for fragment 56
20119440	1	[INFO: Sender    ] ACK received for fragment 56
20119440	1	[INFO: Sender    ] Sending Fragment 58/162 (64 bytes)...
20119440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20119440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20119440	1	[INFO: IPv6 Route] No route found
20119440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20119440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20145680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20145680	2	[INFO: IPv6      ] Receiving UDP packet
20145680	2	[INFO: Gateway   ] Received message type 0x04
20145680	2	[INFO: Gateway   ] Received Fragment 58/162 (64 bytes)
20145680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20151440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20151440	1	[INFO: IPv6      ] Receiving UDP packet
20151440	1	[INFO: Sender    ] Received message type 0x05
20151440	1	[INFO: Sender    ] Received ACK for fragment 57
20151440	1	[INFO: Sender    ] ACK received for fragment 57
20151440	1	[INFO: Sender    ] Sending Fragment 59/162 (64 bytes)...
20151440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20151440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20151440	1	[INFO: IPv6 Route] No route found
20151440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20151440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20169680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20169680	2	[INFO: IPv6      ] Receiving UDP packet
20169680	2	[INFO: Gateway   ] Received message type 0x04
20169680	2	[INFO: Gateway   ] Received Fragment 59/162 (64 bytes)
20169680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20188440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20188440	1	[INFO: IPv6      ] Receiving UDP packet
20188440	1	[INFO: Sender    ] Received message type 0x05
20188440	1	[INFO: Sender    ] Received ACK for fragment 58
20188440	1	[INFO: Sender    ] ACK received for fragment 58
20188440	1	[INFO: Sender    ] Sending Fragment 60/162 (64 bytes)...
20188440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20188440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20188440	1	[INFO: IPv6 Route] No route found
20188440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20188440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20205680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20205680	2	[INFO: IPv6      ] Receiving UDP packet
20205680	2	[INFO: Gateway   ] Received message type 0x04
20205680	2	[INFO: Gateway   ] Received Fragment 60/162 (64 bytes)
20205680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20246440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20246440	1	[INFO: IPv6      ] Receiving UDP packet
20246440	1	[INFO: Sender    ] Received message type 0x05
20246440	1	[INFO: Sender    ] Received ACK for fragment 59
20246440	1	[INFO: Sender    ] ACK received for fragment 59
20246440	1	[INFO: Sender    ] Sending Fragment 61/162 (64 bytes)...
20246440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20246440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20246440	1	[INFO: IPv6 Route] No route found
20246440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20246440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20279680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20279680	2	[INFO: IPv6      ] Receiving UDP packet
20279680	2	[INFO: Gateway   ] Received message type 0x04
20279680	2	[INFO: Gateway   ] Received Fragment 61/162 (64 bytes)
20279680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20294440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20294440	1	[INFO: IPv6      ] Receiving UDP packet
20294440	1	[INFO: Sender    ] Received message type 0x05
20294440	1	[INFO: Sender    ] Received ACK for fragment 60
20294440	1	[INFO: Sender    ] ACK received for fragment 60
20294440	1	[INFO: Sender    ] Sending Fragment 62/162 (64 bytes)...
20294440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20294440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20294440	1	[INFO: IPv6 Route] No route found
20294440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20294440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20324680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20324680	2	[INFO: IPv6      ] Receiving UDP packet
20324680	2	[INFO: Gateway   ] Received message type 0x04
20324680	2	[INFO: Gateway   ] Received Fragment 62/162 (64 bytes)
20324680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20331440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20331440	1	[INFO: IPv6      ] Receiving UDP packet
20331440	1	[INFO: Sender    ] Received message type 0x05
20331440	1	[INFO: Sender    ] Received ACK for fragment 61
20331440	1	[INFO: Sender    ] ACK received for fragment 61
20331440	1	[INFO: Sender    ] Sending Fragment 63/162 (64 bytes)...
20331440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20331440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20331440	1	[INFO: IPv6 Route] No route found
20331440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20331440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20360680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20360680	2	[INFO: IPv6      ] Receiving UDP packet
20360680	2	[INFO: Gateway   ] Received message type 0x04
20360680	2	[INFO: Gateway   ] Received Fragment 63/162 (64 bytes)
20360680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20403440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20403440	1	[INFO: IPv6      ] Receiving UDP packet
20403440	1	[INFO: Sender    ] Received message type 0x05
20403440	1	[INFO: Sender    ] Received ACK for fragment 62
20403440	1	[INFO: Sender    ] ACK received for fragment 62
20403440	1	[INFO: Sender    ] Sending Fragment 64/162 (64 bytes)...
20403440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20403440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20403440	1	[INFO: IPv6 Route] No route found
20403440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20403440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20448680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20448680	2	[INFO: IPv6      ] Receiving UDP packet
20448680	2	[INFO: Gateway   ] Received message type 0x04
20448680	2	[INFO: Gateway   ] Received Fragment 64/162 (64 bytes)
20448680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20485440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20485440	1	[INFO: IPv6      ] Receiving UDP packet
20485440	1	[INFO: Sender    ] Received message type 0x05
20485440	1	[INFO: Sender    ] Received ACK for fragment 63
20485440	1	[INFO: Sender    ] ACK received for fragment 63
20485440	1	[INFO: Sender    ] Sending Fragment 65/162 (64 bytes)...
20485440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20485440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20485440	1	[INFO: IPv6 Route] No route found
20485440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20485440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20512680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20512680	2	[INFO: IPv6      ] Receiving UDP packet
20512680	2	[INFO: Gateway   ] Received message type 0x04
20512680	2	[INFO: Gateway   ] Received Fragment 65/162 (64 bytes)
20512680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20524440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20524440	1	[INFO: IPv6      ] Receiving UDP packet
20524440	1	[INFO: Sender    ] Received message type 0x05
20524440	1	[INFO: Sender    ] Received ACK for fragment 64
20524440	1	[INFO: Sender    ] ACK received for fragment 64
20524440	1	[INFO: Sender    ] Sending Fragment 66/162 (64 bytes)...
20524440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20524440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20524440	1	[INFO: IPv6 Route] No route found
20524440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20524440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20541680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20541680	2	[INFO: IPv6      ] Receiving UDP packet
20541680	2	[INFO: Gateway   ] Received message type 0x04
20541680	2	[INFO: Gateway   ] Received Fragment 66/162 (64 bytes)
20541680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20553440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20553440	1	[INFO: IPv6      ] Receiving UDP packet
20553440	1	[INFO: Sender    ] Received message type 0x05
20553440	1	[INFO: Sender    ] Received ACK for fragment 65
20553440	1	[INFO: Sender    ] ACK received for fragment 65
20553440	1	[INFO: Sender    ] Sending Fragment 67/162 (64 bytes)...
20553440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20553440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20553440	1	[INFO: IPv6 Route] No route found
20553440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20553440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20574680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20574680	2	[INFO: IPv6      ] Receiving UDP packet
20574680	2	[INFO: Gateway   ] Received message type 0x04
20574680	2	[INFO: Gateway   ] Received Fragment 67/162 (64 bytes)
20574680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20610440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20610440	1	[INFO: IPv6      ] Receiving UDP packet
20610440	1	[INFO: Sender    ] Received message type 0x05
20610440	1	[INFO: Sender    ] Received ACK for fragment 66
20610440	1	[INFO: Sender    ] ACK received for fragment 66
20610440	1	[INFO: Sender    ] Sending Fragment 68/162 (64 bytes)...
20610440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20610440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20610440	1	[INFO: IPv6 Route] No route found
20610440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20610440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20650680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20650680	2	[INFO: IPv6      ] Receiving UDP packet
20650680	2	[INFO: Gateway   ] Received message type 0x04
20650680	2	[INFO: Gateway   ] Received Fragment 68/162 (64 bytes)
20650680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20661440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20661440	1	[INFO: IPv6      ] Receiving UDP packet
20661440	1	[INFO: Sender    ] Received message type 0x05
20661440	1	[INFO: Sender    ] Received ACK for fragment 67
20661440	1	[INFO: Sender    ] ACK received for fragment 67
20661440	1	[INFO: Sender    ] Sending Fragment 69/162 (64 bytes)...
20661440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20661440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20661440	1	[INFO: IPv6 Route] No route found
20661440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20661440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20698680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20698680	2	[INFO: IPv6      ] Receiving UDP packet
20698680	2	[INFO: Gateway   ] Received message type 0x04
20698680	2	[INFO: Gateway   ] Received Fragment 69/162 (64 bytes)
20698680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20728440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20728440	1	[INFO: IPv6      ] Receiving UDP packet
20728440	1	[INFO: Sender    ] Received message type 0x05
20728440	1	[INFO: Sender    ] Received ACK for fragment 68
20728440	1	[INFO: Sender    ] ACK received for fragment 68
20728440	1	[INFO: Sender    ] Sending Fragment 70/162 (64 bytes)...
20728440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20728440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20728440	1	[INFO: IPv6 Route] No route found
20728440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20728440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20751680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20751680	2	[INFO: IPv6      ] Receiving UDP packet
20751680	2	[INFO: Gateway   ] Received message type 0x04
20751680	2	[INFO: Gateway   ] Received Fragment 70/162 (64 bytes)
20751680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20757120	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20757120	1	[INFO: IPv6      ] Receiving UDP packet
20757120	1	[INFO: Sender    ] Received message type 0x05
20757120	1	[INFO: Sender    ] Received ACK for fragment 69
20757120	1	[INFO: Sender    ] ACK received for fragment 69
20757120	1	[INFO: Sender    ] Sending Fragment 71/162 (64 bytes)...
20757120	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20757120	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20757120	1	[INFO: IPv6 Route] No route found
20757120	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20757120	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20788680	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20788680	2	[INFO: IPv6      ] Receiving UDP packet
20788680	2	[INFO: Gateway   ] Received message type 0x04
20788680	2	[INFO: Gateway   ] Received Fragment 71/162 (64 bytes)
20788680	2	[INFO: IPv6      ] Sending packet with length 51 (11)
20804440	1	[INFO: IPv6      ] packet received from fd00::202:2:2:2 to fd00::201:1:1:1
20804440	1	[INFO: IPv6      ] Receiving UDP packet
20804440	1	[INFO: Sender    ] Received message type 0x05
20804440	1	[INFO: Sender    ] Received ACK for fragment 70
20804440	1	[INFO: Sender    ] ACK received for fragment 70
20804440	1	[INFO: Sender    ] Sending Fragment 72/162 (64 bytes)...
20804440	1	[INFO: IPv6      ] Sending packet with length 121 (81)
20804440	1	[INFO: IPv6 Route] Looking up route for fd00::202:2:2:2
20804440	1	[INFO: IPv6 Route] No route found
20804440	1	[INFO: IPv6 Route] Default route, IP address fe80::202:2:2:2
20804440	1	[INFO: IPv6 Route] Default route found, IP address fe80::202:2:2:2
20813120	2	[INFO: IPv6      ] packet received from fd00::201:1:1:1 to fd00::202:2:2:2
20813120	2	[INFO: IPv6      ] Receiving UDP packet
20813120	2	[INFO: Gateway   ] Received message type 0x04
